FeedbackId,FeedbackNumber,Ticket,Park,Ride,SubmittedAt,Channel,Rating,Sentiment,Topic,Summary,RequiresFollowUp
906,FDB0000906,1011,3,,2026-07-06T16:30:00Z,EMAIL,5,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
907,FDB0000907,421,5,9,2026-07-30T09:30:00Z,MOBILE_SURVEY,4,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
908,FDB0000908,132,1,,2026-08-07T00:00:00Z,KIOSK,4,NEUTRAL,VALUE,the mix of rides and entertainment justified the price,False
909,FDB0000909,1746,3,,2026-07-07T12:30:00Z,MOBILE_SURVEY,3,NEUTRAL,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
910,FDB0000910,531,1,,2026-07-21T06:30:00Z,EMAIL,3,NEUTRAL,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
911,FDB0000911,1218,3,,2026-05-08T17:15:00Z,KIOSK,3,NEGATIVE,FOOD_SERVICE,food pickup lagged behind the quoted collection time,False
912,FDB0000912,890,1,33,2026-06-30T16:00:00Z,MOBILE_SURVEY,4,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
913,FDB0000913,994,2,17,2026-05-24T14:30:00Z,MOBILE_SURVEY,4,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
914,FDB0000914,1221,5,,2026-06-02T13:45:00Z,SMS,4,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
915,FDB0000915,2697,1,84,2026-07-12T05:30:00Z,MOBILE_SURVEY,2,NEGATIVE,ACCESSIBILITY,accessibility steps changed between attractions,True
916,FDB0000916,2483,5,,2026-05-21T17:00:00Z,KIOSK,2,NEGATIVE,VALUE,the experience felt expensive once extras were added,True
917,FDB0000917,2106,2,90,2026-07-23T16:45:00Z,SMS,1,NEGATIVE,RIDE_DOWNTIME,the ride went down with very little communication,True
918,FDB0000918,906,4,,2026-07-16T13:00:00Z,MOBILE_SURVEY,4,NEUTRAL,VALUE,mobile offers made the day feel better priced,False
919,FDB0000919,297,2,16,2026-07-24T18:30:00Z,KIOSK,5,NEUTRAL,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
920,FDB0000920,1470,3,,2026-05-14T00:00:00Z,MOBILE_SURVEY,2,NEGATIVE,STAFF_FRIENDLINESS,staff instructions were inconsistent at the ride entrance,True
921,FDB0000921,1518,1,99,2026-06-29T23:45:00Z,EMAIL,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
922,FDB0000922,3867,3,,2026-07-07T16:45:00Z,KIOSK,2,NEGATIVE,FOOD_SERVICE,food pickup lagged behind the quoted collection time,True
923,FDB0000923,1963,3,102,2026-07-20T01:15:00Z,MOBILE_SURVEY,5,NEUTRAL,WAIT_TIME,virtual queue timing was clearer than expected,False
924,FDB0000924,595,6,,2026-05-04T17:15:00Z,KIOSK,4,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
925,FDB0000925,1204,3,57,2026-05-24T18:00:00Z,KIOSK,5,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
926,FDB0000926,3454,2,,2026-06-14T17:45:00Z,EMAIL,3,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
927,FDB0000927,1232,2,27,2026-08-16T11:15:00Z,EMAIL,5,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
928,FDB0000928,2806,5,46,2026-06-02T12:00:00Z,MOBILE_SURVEY,2,NEGATIVE,RIDE_DOWNTIME,the ride went down with very little communication,True
929,FDB0000929,2442,2,,2026-07-18T03:00:00Z,MOBILE_SURVEY,5,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
930,FDB0000930,4069,5,109,2026-06-29T10:30:00Z,KIOSK,2,NEGATIVE,ACCESSIBILITY,accessibility steps changed between attractions,True
931,FDB0000931,3566,2,,2026-08-19T07:30:00Z,SMS,4,NEUTRAL,FOOD_SERVICE,food service stayed efficient even during a busy window,False
932,FDB0000932,2189,2,,2026-05-19T18:45:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
933,FDB0000933,2107,6,,2026-08-28T12:45:00Z,SMS,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
934,FDB0000934,2537,1,103,2026-08-18T13:15:00Z,KIOSK,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
935,FDB0000935,674,4,53,2026-06-04T13:00:00Z,SMS,2,NEGATIVE,RIDE_DOWNTIME,downtime disrupted the visit more than expected,True
936,FDB0000936,498,1,,2026-08-14T22:30:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
937,FDB0000937,3271,4,,2026-06-02T03:00:00Z,KIOSK,5,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
938,FDB0000938,4161,1,24,2026-05-11T21:45:00Z,KIOSK,3,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
939,FDB0000939,231,1,71,2026-07-27T23:00:00Z,MOBILE_SURVEY,4,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
940,FDB0000940,1913,1,,2026-08-15T03:45:00Z,MOBILE_SURVEY,4,NEUTRAL,CLEANLINESS,restrooms and public walkways stayed clean all day,False
941,FDB0000941,222,6,64,2026-08-15T16:45:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
942,FDB0000942,1631,1,33,2026-07-01T23:30:00Z,SMS,5,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
943,FDB0000943,2044,5,109,2026-05-22T20:00:00Z,SMS,5,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
944,FDB0000944,486,2,12,2026-06-12T15:00:00Z,EMAIL,5,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
945,FDB0000945,3941,1,5,2026-05-31T16:45:00Z,KIOSK,2,NEGATIVE,RIDE_DOWNTIME,multiple closures made the headline attraction hard to enjoy,True
946,FDB0000946,1389,4,,2026-05-09T16:45:00Z,SMS,5,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
947,FDB0000947,858,2,91,2026-07-22T14:15:00Z,EMAIL,2,NEGATIVE,ACCESSIBILITY,support was available but not communicated clearly enough,True
948,FDB0000948,1630,3,42,2026-06-19T10:45:00Z,EMAIL,5,NEUTRAL,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
949,FDB0000949,2750,6,68,2026-05-26T00:45:00Z,MOBILE_SURVEY,1,NEGATIVE,ACCESSIBILITY,the process required too many separate explanations,True
950,FDB0000950,3279,3,,2026-05-02T13:45:00Z,MOBILE_SURVEY,3,NEUTRAL,FOOD_SERVICE,the dining team handled dietary questions well,False
951,FDB0000951,3316,2,104,2026-05-16T05:30:00Z,EMAIL,1,NEGATIVE,RIDE_DOWNTIME,downtime disrupted the visit more than expected,True
952,FDB0000952,3622,3,70,2026-08-25T19:15:00Z,CHATBOT,5,NEUTRAL,WAIT_TIME,virtual queue timing was clearer than expected,False
953,FDB0000953,1271,5,,2026-07-04T22:30:00Z,KIOSK,2,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,True
954,FDB0000954,1090,1,,2026-08-22T06:30:00Z,CHATBOT,4,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
955,FDB0000955,3952,6,101,2026-05-04T09:00:00Z,MOBILE_SURVEY,4,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
956,FDB0000956,1039,1,26,2026-07-28T16:30:00Z,MOBILE_SURVEY,4,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
957,FDB0000957,2722,3,,2026-08-11T12:45:00Z,SMS,2,NEGATIVE,VALUE,food and add-ons pushed the visit above expectations,True
958,FDB0000958,3093,6,,2026-06-11T19:45:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
959,FDB0000959,2653,1,,2026-07-05T07:30:00Z,CHATBOT,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
960,FDB0000960,1564,5,18,2026-07-04T07:00:00Z,SMS,3,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
961,FDB0000961,1343,2,106,2026-07-03T12:30:00Z,MOBILE_SURVEY,1,NEGATIVE,WAIT_TIME,the queue moved slowly and updates were inconsistent,True
962,FDB0000962,3009,6,,2026-06-27T10:45:00Z,CHATBOT,5,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
963,FDB0000963,2309,4,30,2026-05-29T20:00:00Z,MOBILE_SURVEY,2,NEGATIVE,WAIT_TIME,wait time information changed too often in the app,True
964,FDB0000964,2676,5,18,2026-07-18T01:00:00Z,EMAIL,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
965,FDB0000965,4118,5,,2026-08-04T16:00:00Z,EMAIL,5,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
966,FDB0000966,1419,5,22,2026-06-04T03:15:00Z,CHATBOT,3,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
967,FDB0000967,1349,6,,2026-05-02T09:15:00Z,EMAIL,1,NEGATIVE,FOOD_SERVICE,menu communication around allergens could be clearer,True
968,FDB0000968,2280,1,,2026-08-27T10:15:00Z,SMS,4,NEUTRAL,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
969,FDB0000969,3406,1,37,2026-07-08T15:45:00Z,EMAIL,5,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
970,FDB0000970,3969,3,6,2026-08-23T09:00:00Z,MOBILE_SURVEY,4,NEUTRAL,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
971,FDB0000971,209,1,,2026-08-20T02:00:00Z,MOBILE_SURVEY,1,NEGATIVE,VALUE,the experience felt expensive once extras were added,True
972,FDB0000972,177,5,45,2026-07-05T11:30:00Z,KIOSK,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
973,FDB0000973,1319,5,,2026-06-30T19:30:00Z,SMS,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
974,FDB0000974,4018,2,,2026-07-30T09:15:00Z,MOBILE_SURVEY,2,NEGATIVE,CLEANLINESS,restroom upkeep fell behind the crowd volume,True
975,FDB0000975,1875,1,,2026-08-06T08:15:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
976,FDB0000976,556,3,79,2026-07-29T22:45:00Z,EMAIL,3,NEUTRAL,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
977,FDB0000977,1718,5,,2026-06-17T18:45:00Z,MOBILE_SURVEY,2,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,True
978,FDB0000978,1011,3,97,2026-07-06T17:45:00Z,CHATBOT,5,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
979,FDB0000979,2229,1,71,2026-06-29T21:15:00Z,CHATBOT,3,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
980,FDB0000980,1578,6,,2026-05-15T11:15:00Z,MOBILE_SURVEY,2,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,True
981,FDB0000981,3114,5,66,2026-06-02T23:30:00Z,EMAIL,5,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
982,FDB0000982,2430,6,,2026-08-15T10:00:00Z,KIOSK,2,NEGATIVE,VALUE,food and add-ons pushed the visit above expectations,True
983,FDB0000983,3429,1,,2026-07-09T03:30:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,mobile offers made the day feel better priced,False
984,FDB0000984,1188,1,59,2026-06-19T04:00:00Z,KIOSK,4,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
985,FDB0000985,3721,1,,2026-06-23T14:15:00Z,MOBILE_SURVEY,3,NEGATIVE,CLEANLINESS,tables and walkways stayed messy during peak lunch time,False
986,FDB0000986,1899,5,66,2026-05-16T22:15:00Z,EMAIL,3,NEGATIVE,RIDE_DOWNTIME,downtime disrupted the visit more than expected,True
987,FDB0000987,3764,3,,2026-06-01T05:00:00Z,CHATBOT,5,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
988,FDB0000988,637,4,67,2026-08-28T19:30:00Z,SMS,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
989,FDB0000989,1800,3,108,2026-06-12T10:45:00Z,MOBILE_SURVEY,5,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
990,FDB0000990,437,3,,2026-08-06T06:45:00Z,MOBILE_SURVEY,3,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
991,FDB0000991,3698,2,,2026-06-23T19:30:00Z,EMAIL,4,NEUTRAL,VALUE,mobile offers made the day feel better priced,False
992,FDB0000992,802,3,,2026-05-05T21:30:00Z,SMS,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
993,FDB0000993,3303,3,72,2026-07-07T05:45:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
994,FDB0000994,1217,1,,2026-07-04T00:00:00Z,EMAIL,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
995,FDB0000995,931,1,,2026-06-15T04:45:00Z,KIOSK,2,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,True
996,FDB0000996,2002,2,,2026-07-30T09:45:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,mobile offers made the day feel better priced,False
997,FDB0000997,264,2,106,2026-06-19T19:15:00Z,MOBILE_SURVEY,3,NEUTRAL,WAIT_TIME,virtual queue timing was clearer than expected,False
998,FDB0000998,1797,2,12,2026-07-31T17:00:00Z,MOBILE_SURVEY,5,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
999,FDB0000999,1543,3,25,2026-07-16T17:45:00Z,KIOSK,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
1000,FDB0001000,3984,2,,2026-07-06T03:30:00Z,MOBILE_SURVEY,2,NEGATIVE,VALUE,food and add-ons pushed the visit above expectations,True
1001,FDB0001001,3034,3,6,2026-08-15T09:45:00Z,SMS,5,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
1002,FDB0001002,1178,1,,2026-06-29T03:00:00Z,EMAIL,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
1003,FDB0001003,18,3,,2026-06-27T08:00:00Z,KIOSK,5,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
1004,FDB0001004,222,6,87,2026-08-15T08:00:00Z,MOBILE_SURVEY,2,NEGATIVE,ACCESSIBILITY,the process required too many separate explanations,True
1005,FDB0001005,1047,5,109,2026-05-23T03:15:00Z,MOBILE_SURVEY,3,NEUTRAL,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
1006,FDB0001006,2887,4,19,2026-05-31T10:00:00Z,SMS,4,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
1007,FDB0001007,1250,1,,2026-08-21T02:30:00Z,KIOSK,4,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
1008,FDB0001008,1602,3,25,2026-05-07T16:00:00Z,KIOSK,4,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
1009,FDB0001009,1650,5,,2026-07-18T04:15:00Z,MOBILE_SURVEY,3,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,False
1010,FDB0001010,624,2,,2026-08-03T01:00:00Z,MOBILE_SURVEY,5,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
1011,FDB0001011,1407,5,,2026-07-26T09:15:00Z,EMAIL,4,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
1012,FDB0001012,1138,3,,2026-05-09T23:00:00Z,EMAIL,3,NEUTRAL,CLEANLINESS,the park looked polished even during the afternoon rush,False
1013,FDB0001013,1460,5,66,2026-05-23T23:45:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
1014,FDB0001014,700,1,73,2026-05-10T18:30:00Z,KIOSK,3,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
1015,FDB0001015,2689,3,,2026-07-08T14:00:00Z,KIOSK,5,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
1016,FDB0001016,2899,3,98,2026-06-30T12:15:00Z,EMAIL,5,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
1017,FDB0001017,997,2,,2026-07-12T16:45:00Z,SMS,5,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
1018,FDB0001018,1349,6,52,2026-05-01T23:30:00Z,KIOSK,3,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
1019,FDB0001019,4133,2,104,2026-07-07T00:30:00Z,KIOSK,1,NEGATIVE,ACCESSIBILITY,accessibility steps changed between attractions,True
1020,FDB0001020,2722,3,,2026-08-11T06:15:00Z,MOBILE_SURVEY,4,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
1021,FDB0001021,3751,3,,2026-06-05T00:45:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
1022,FDB0001022,293,5,55,2026-05-08T09:00:00Z,SMS,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
1023,FDB0001023,363,3,,2026-07-05T23:15:00Z,EMAIL,4,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
1024,FDB0001024,2658,6,87,2026-07-06T22:30:00Z,EMAIL,2,NEGATIVE,ACCESSIBILITY,accessibility steps changed between attractions,True
1025,FDB0001025,3454,2,,2026-06-14T11:30:00Z,MOBILE_SURVEY,2,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,True
1026,FDB0001026,3730,5,,2026-07-04T10:45:00Z,EMAIL,3,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
1027,FDB0001027,3853,3,41,2026-06-09T01:15:00Z,MOBILE_SURVEY,3,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
1028,FDB0001028,1304,1,,2026-06-23T11:45:00Z,MOBILE_SURVEY,5,NEUTRAL,CLEANLINESS,restrooms and public walkways stayed clean all day,False
1029,FDB0001029,117,3,63,2026-05-02T08:45:00Z,MOBILE_SURVEY,4,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
1030,FDB0001030,1626,3,41,2026-05-21T13:00:00Z,SMS,1,NEGATIVE,ACCESSIBILITY,support was available but not communicated clearly enough,True
1031,FDB0001031,67,4,,2026-06-07T13:15:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
1032,FDB0001032,3737,6,,2026-08-20T02:45:00Z,KIOSK,2,NEGATIVE,VALUE,food and add-ons pushed the visit above expectations,True
1033,FDB0001033,55,5,,2026-06-28T18:00:00Z,MOBILE_SURVEY,3,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
1034,FDB0001034,990,2,,2026-07-23T23:15:00Z,KIOSK,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
1035,FDB0001035,340,5,32,2026-05-11T23:45:00Z,MOBILE_SURVEY,3,NEGATIVE,RIDE_DOWNTIME,downtime disrupted the visit more than expected,True
1036,FDB0001036,3140,1,,2026-05-17T16:30:00Z,SMS,5,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
1037,FDB0001037,2049,6,21,2026-08-27T02:15:00Z,SMS,5,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
1038,FDB0001038,2572,3,,2026-08-20T04:45:00Z,CHATBOT,4,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
1039,FDB0001039,490,1,33,2026-07-06T14:30:00Z,MOBILE_SURVEY,3,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
1040,FDB0001040,3752,6,,2026-06-24T18:00:00Z,KIOSK,5,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
1041,FDB0001041,1335,3,,2026-07-01T03:30:00Z,MOBILE_SURVEY,4,NEUTRAL,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
1042,FDB0001042,3709,5,,2026-07-30T13:30:00Z,MOBILE_SURVEY,3,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,False
1043,FDB0001043,387,5,112,2026-07-08T23:00:00Z,EMAIL,4,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
1044,FDB0001044,17,5,36,2026-07-21T15:30:00Z,MOBILE_SURVEY,4,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
1045,FDB0001045,1933,3,,2026-06-28T15:45:00Z,MOBILE_SURVEY,2,NEGATIVE,VALUE,food and add-ons pushed the visit above expectations,True
1046,FDB0001046,513,3,,2026-08-03T15:00:00Z,CHATBOT,2,NEGATIVE,CLEANLINESS,tables and walkways stayed messy during peak lunch time,True
1047,FDB0001047,344,6,60,2026-06-21T19:45:00Z,SMS,4,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
1048,FDB0001048,650,1,,2026-08-16T19:00:00Z,EMAIL,5,NEUTRAL,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
1049,FDB0001049,3127,1,5,2026-05-12T07:00:00Z,MOBILE_SURVEY,3,NEGATIVE,WAIT_TIME,the queue moved slowly and updates were inconsistent,False
1050,FDB0001050,3851,3,,2026-05-23T00:00:00Z,SMS,2,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,True
1051,FDB0001051,660,3,,2026-06-28T17:30:00Z,SMS,3,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
1052,FDB0001052,1531,3,,2026-06-06T18:00:00Z,KIOSK,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
1053,FDB0001053,3093,6,101,2026-06-11T08:00:00Z,SMS,5,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
1054,FDB0001054,2223,3,,2026-08-22T07:00:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
1055,FDB0001055,3567,6,11,2026-05-21T08:00:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
1056,FDB0001056,3844,2,80,2026-05-08T02:30:00Z,SMS,5,NEUTRAL,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
1057,FDB0001057,3316,2,,2026-05-16T12:30:00Z,MOBILE_SURVEY,2,NEGATIVE,CLEANLINESS,tables and walkways stayed messy during peak lunch time,True
1058,FDB0001058,1405,6,,2026-08-20T17:30:00Z,SMS,3,NEUTRAL,CLEANLINESS,the park looked polished even during the afternoon rush,False
1059,FDB0001059,255,1,54,2026-07-05T02:30:00Z,MOBILE_SURVEY,4,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
1060,FDB0001060,3720,5,,2026-05-17T13:45:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
1061,FDB0001061,1320,5,32,2026-07-19T03:15:00Z,EMAIL,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
1062,FDB0001062,656,5,,2026-05-14T12:00:00Z,MOBILE_SURVEY,4,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
1063,FDB0001063,3861,3,97,2026-05-03T21:30:00Z,SMS,4,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
1064,FDB0001064,4141,5,,2026-07-16T22:15:00Z,EMAIL,3,NEGATIVE,CLEANLINESS,tables and walkways stayed messy during peak lunch time,False
1065,FDB0001065,1936,3,,2026-05-11T02:00:00Z,CHATBOT,4,NEUTRAL,VALUE,mobile offers made the day feel better priced,False
1066,FDB0001066,1476,2,88,2026-08-11T13:00:00Z,EMAIL,3,NEGATIVE,ACCESSIBILITY,support was available but not communicated clearly enough,True
1067,FDB0001067,1666,4,53,2026-07-15T13:00:00Z,KIOSK,5,POSITIVE,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
1068,FDB0001068,1651,1,,2026-08-10T19:45:00Z,KIOSK,4,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
1069,FDB0001069,1128,5,15,2026-07-18T01:15:00Z,EMAIL,3,NEGATIVE,RIDE_DOWNTIME,the ride went down with very little communication,True
1070,FDB0001070,2097,6,10,2026-06-23T02:45:00Z,SMS,4,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
1071,FDB0001071,1220,5,,2026-07-30T06:45:00Z,MOBILE_SURVEY,4,NEUTRAL,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
1072,FDB0001072,1875,1,,2026-08-06T03:15:00Z,MOBILE_SURVEY,5,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
1073,FDB0001073,15,3,,2026-08-18T23:00:00Z,MOBILE_SURVEY,4,NEUTRAL,FOOD_SERVICE,food service stayed efficient even during a busy window,False
1074,FDB0001074,3192,6,,2026-07-27T19:00:00Z,MOBILE_SURVEY,3,NEGATIVE,FOOD_SERVICE,food pickup lagged behind the quoted collection time,False
1075,FDB0001075,1131,6,14,2026-08-09T00:45:00Z,MOBILE_SURVEY,2,NEGATIVE,RIDE_DOWNTIME,multiple closures made the headline attraction hard to enjoy,True
1076,FDB0001076,3739,5,,2026-06-24T01:00:00Z,SMS,2,NEGATIVE,FOOD_SERVICE,food pickup lagged behind the quoted collection time,True
1077,FDB0001077,1776,3,69,2026-08-08T21:30:00Z,MOBILE_SURVEY,1,NEGATIVE,WAIT_TIME,line management felt confusing during the busiest hour,True
1078,FDB0001078,2622,5,,2026-07-26T20:45:00Z,MOBILE_SURVEY,3,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
1079,FDB0001079,1043,3,,2026-08-07T02:30:00Z,MOBILE_SURVEY,4,NEUTRAL,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
1080,FDB0001080,3934,6,81,2026-07-22T15:15:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
1081,FDB0001081,464,3,13,2026-08-15T12:15:00Z,EMAIL,2,NEGATIVE,RIDE_DOWNTIME,downtime disrupted the visit more than expected,True
1082,FDB0001082,2045,3,100,2026-07-27T18:45:00Z,MOBILE_SURVEY,3,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
1083,FDB0001083,1893,5,36,2026-05-17T08:45:00Z,EMAIL,4,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
1084,FDB0001084,2094,6,94,2026-06-30T00:45:00Z,EMAIL,5,NEUTRAL,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
